isin,name,type
SE0000695876,STK,"Alfa Laval"
SE0000736415,STK,"Orexo"
SE0000806994,STK,"J.M."
SE0000825820,STK,"Lundin Petroleum"
SE0000872095,STK,"Swedish Orphan Biovitrum"
SE0001137985,STK,"Active Biotech"
SE0001174970,STK,"Millicom International Cellular"
SE0001279142,STK,"Impact Coatings"
SE0001515552,STK,"Indutrade"
SE0001662222,STK,"Husqvarna (A)"
SE0001662230,STK,"Husqvarna (B)"
SE0001823303,STK,"Precise Biometrics"
SE0001824004,STK,"G5 Entertainment"
SE0001958612,STK,"LIDDS"
SE0002133975,STK,"Systemair"
SE0002591420,STK,"Tobii"
SE0002683557,STK,"Loomis Registered (B)"
SE0003036821,STK,"Speqta"
SE0003366871,STK,"SAS"
SE0003849223,STK,"Bulten"
SE0003943620,STK,"Enzymatica"
SE0005003217,STK,"Cell Impact"
SE0005132511,STK,"RusForest"
SE0005505898,STK,"myFC Holding"
SE0005568136,STK,"Addtech"
SE0005676160,STK,"Arcam"
SE0005933082,STK,"Heliospectra"
SE0006027546,STK,"StrateVic Finance Group"
SE0006256558,STK,"Absolent Group"
SE0006425815,STK,"PowerCell Sweden"
SE0007100581,STK,"Assa Abloy Registered (B)"
SE0007100599,STK,"Svenska Handelsbanken Registered (A)"
SE0007126024,ETN,"BITCOIN TRACKER ONE - SEK"
SE0007525332,ETN,"XBT Bitcoin Tracker Euro"
SE0007640156,STK,"Scandic Hotels Group"
SE0007789409,STK,"Xbrane Biopharma"
SE0008294334,STK,"Endomines"
SE0008321293,STK,"NIBE Industrier Registered (B)"
SE0008348304,STK,"GomSpace Group"
SE0008348767,STK,"Trention"
SE0008373906,STK,"Kinnevik Registered (B)"
SE0008374250,STK,"Fingerprint Cards Registered (B)"
SE0008406151,STK,"SJR in Scandinavia Registered (B)"
SE0009189657,STK,"CELLINK Registered (B)"
SE0009241706,STK,"THQ Nordic Registered (B)"
SE0009806045,STK,"TerraNet Holding Registered (B)"
SE0009922164,STK,"Essity Registered (B)"
SE0010100958,STK,"Latour Investment Registered (B)"
SE0010219774,STK,"Black Earth Farming"
SE0010415281,STK,"Anoto Group"
SE0010521153,STK,"Scout Gaming Group"
SE0011166610,STK,"Atlas Copco Registered (A)"
SE0011167725,STK,"I-Tech"
SE0011205202,STK,"Vitrolife"
SE0011256312,STK,"Eniro Registered (A)"
SE0011337054,BND,"Hertha BSC Unternehmensanleihe 6,50 % bis 11/23"
SE0011788496,STK,"Kopy Goldfields Rights"
SE0011974302,STK,"SaltX Technology Holding (B)"
SE0012231074,STK,"Vostok New Ventures"
SE0012453835,BND,"Ferratum Unternehmensanleihe 5,50 % bis 04/23"
SE0012455673,STK,"Boliden"
SE0012673267,STK,"Evolution Gaming Group"
SG1A98006814,STK,"Creative Technology"
SG1AI2000007,STK,"Magnus Energy Group"
SG1B17008288,STK,"Sunright"
SG1B51001017,STK,"Jardine Cycle & Carriage"
SG1BB3000009,STK,"STAR Pharmaceutical"
SG1BD0000008,STK,"SEVAK"
SG1BI1000006,STK,"Swiber Holdings"
SG1BI7000000,STK,"SIIC Environment Holdings"
SG1CC0000008,STK,"Avi-Tech Electronics"
SG1CC9000009,STK,"Darco Water Technologies"
SG1CF3000008,STK,"A-Smart Holdings"
SG1CF9000002,STK,"Delong Holdings"
SG1DD2000002,STK,"Ocean Sky International"
SG1F90001388,STK,"Neptune Orient Lines"
SG1H29874838,STK,"Asia Power"
SG1J27887962,STK,"CapitaLand"
SG1J47889782,STK,"Hyflux"
SG1K10892752,STK,"AP Oil International"
SG1L01001701,STK,"DBS Group Holdings"
SG1M31001969,STK,"United Overseas Bank"
SG1M77906915,STK,"Ascendas Real Estate Investment Trust"
SG1O44912994,STK,"Heeton Holdings"
SG1O83915098,STK,"Hi-P International"
SG1Q42922142,STK,"China Haida"
SG1Q75923504,STK,"Olam International"
SG1R50925390,STK,"Sembcorp Industries"
SG1R89002252,STK,"City Developments"
SG1S04926220,STK,"Oversea-Chinese Banking"
SG1S48927937,STK,"ISDN Holdings"
SG1S69002321,STK,"Singapore Land"
SG1S70928191,STK,"Sinopipe Holdings"
SG1S76928401,STK,"COSCO Shipping International (Singapore)"
SG1T36930298,STK,"Natural Cool Holdings"
SG1T56930848,STK,"Wilmar International"
SG1T58930911,STK,"Fraser & Neave"
SG1T74931364,STK,"Yoma Strategic Holdings"
SG1T75931496,STK,"Singapore Telecommunications"
SG1U27933225,STK,"First Real Estate Investment Trust"
SG1U66934613,STK,"First Ship Lease Trust"
SG1U68934629,STK,"Keppel"
SG1U97935860,STK,"Soup Restaurant Group"
SG1V08936188,STK,"CosmoSteel Holdings"
SG1V52937132,STK,"Parkway Life Real Estate Investment Trust"
SG1V61937297,STK,"Singapore Airlines"
SG1W27938677,STK,"Lippo Malls Indonesia Retail Trust"
SG1W44939146,STK,"KSH Holdings"
SG1Z26952619,STK,"Tiger Airways Holdings"
SG2B54957198,STK,"Charisma Energy Services"
SG2C26962630,STK,"Global Logistic Properties"
SG2C35963611,STK,"XinRen Aluminum Holdings"
SG2D72974892,STK,"CNMC Goldmine Holdings"
SG2F17985415,STK,"P99 Holdings"
SG3261987691,BND,"Singapur Staatsanleihe 3,375 % bis 09/33"
SG9999000020,STK,"Flex"
SG9999005052,STK,"Greater China Precision Components"
SG9999014716,STK,"WAVE Life Sciences"
SGXE21576413,STK,"Genting Singapore"
STRAT~USD,CRYP,"Stratis (STRAT) zu USD"
TH0001010014,STK,"Bangkok Bank Public"
TH0001010R16,STK,"Bangkok Bank Public"
TH0003010R12,STK,"Siam Cement Public"
TH0003010Z12,STK,"Siam Cement Public"
TH0015010018,STK,"The Siam Commercial Bank Public"
TH0016010017,STK,"Kasikornbank Public Company"
TH0023010018,STK,"Bank Of Ayudhya Public Bay"
TH0023010R10,STK,"Bank Of Ayudhya Public Bay"
TH0083B10Z10,STK,"Thanachart Capital Public"
TH0088010R13,STK,"Padaeng Industry Public"
TH0101A10Z19,STK,"Charoen Pokphand Foods Public"
TH0122C10Z12,STK,"KCE Electronics Public"
TH0143010R16,STK,"Land and House Public"
TH0143010Z16,STK,"Land and House Public"
TH0148010R15,STK,"Banpu Public"
TH0148A10Z14,STK,"Banpu Public"
TH0150010R11,STK,"Krung Thai Bank Public Company"
TH0150010Z11,STK,"Krung Thai Bank Public Company"
TH0168A10Z19,STK,"Bumrungrad Hospital Public BH"
TH0201A10Y19,STK,"Intouch Holdings Public"
TH0212010R19,STK,"TPI Polene Public"
TH0245010010,STK,"Thai Airways International Public"
TH0264A10Z12,STK,"Bangkok Dusit Medical Services Public"
TH0268010Z11,STK,"Advanced Info Service Public"
TH0308010R15,STK,"AP (Thailand) Pcl"
TH0324B10Z19,STK,"Hana Microelectronics Public"
TH0363010Z10,STK,"Precious Shipping Public"
TH0371010R13,STK,"Supalai Public"
TH0375010Z14,STK,"True Public Company"
TH0400010Z10,STK,"Golden Land Property Development Public"
TH0528010Z18,STK,"Delta Electronics (Thailand) Public"
TH0535010R13,STK,"Thoresen Thai Agencies Public"
TH0535010Z13,STK,"Thoresen Thai Agencies Public"
TH0646010R18,STK,"Thai Sekiyu Kosha"
TH0646010Z18,STK,"Thai Sekiyu Kosha"
TH0662010014,STK,"Internet Thailand Public Company"
TH0668010018,STK,"ITV Public Company"
TH0692010R12,STK,"Tata Steel Thailand Public Company"
TH0823010010,STK,"Somboon Advance Technology Public"
TH0831010010,STK,"Solartron Public"
TH0831010R16,STK,"Solartron Public"
TH0902010014,STK,"Thai Beverage Public"
TH1074010R12,STK,"PTT Global Chemical Public Company"
TNB~USD,CRYP,"Time New Bank (TNB) zu USD"
TRAIMKB00010,IND,"BIST Endeks"
TRX~ETH,CRYP,"TRON (TRX) zu Ethereum (ETH)"
TRX~EUR,CRYP,"TRON (TRX) zu EUR"
TRX~USD,CRYP,"TRON (TRX) zu USD"
US0003602069,STK,"Aaon"
US0003611052,STK,"AAR"
US0003752047,STK,"ABB"
US0008991046,STK,"ADMA Biologics"
US0009571003,STK,"ABM Industries"
US0010551028,STK,"Aflac"
US0010841023,STK,"AGCO"
US00123Q1040,STK,"AGNC Investment"
US00130H1059,STK,"AES"
US0015471081,STK,"Ak Steel Holding"
US00162Q8666,ETF,"Alerian MLP"
US00163U1060,STK,"AMAG Pharmaceuticals"
US00182C1036,STK,"ANI Pharmaceuticals"
US00183L1026,STK,"ANGI Homeservices Registered (A)"
US00184X1054,STK,"AOL"
US00202F1021,STK,"A.P. Moeller - Maersk"
US00206R1023,STK,"AT&T"
US00211Y5069,STK,"ARCA biopharma"
US00214Q1040,FND,"ARK ETF Innovation"
US00214Q4010,ETF,"ARK ETF Web x.0"
US00241A2050,STK,"AVP"
US00246W1036,STK,"AXT"
US0025353006,STK,"Aaron's"
US0028241000,STK,"Abbott Laboratories"
US00287V3033,STK,"ABCO Energy"
US00287Y1091,STK,"AbbVie"
US0028962076,STK,"Abercrombie & Fitch Registered (A)"
US00289Y1073,STK,"Abeona Therapeutics"
US00302L1089,FND,"Aberdeen Global Premier Properties Fund"
US0032641088,ETF,"Aberd Std Silvr"
US0036541003,STK,"Abiomed"
US0038813079,STK,"Acacia Research"
US00401C1080,STK,"Acacia Communications"
US00404A1097,STK,"Acadia Healthcare"
US0042251084,STK,"Acadia Pharmaceuticals"
US0043971052,STK,"Accuray"
US0044342055,STK,"Acer"
US0044491043,STK,"Achaogen"
US00444P1084,STK,"Acer Therapeutics"
US00444T1007,STK,"AcelRx Pharmaceuticals"
US0044682039,STK,"Achieve Life Sciences"
US00448Q2012,STK,"Achillion Pharmaceuticals"
US00461U1051,STK,"Aclaris Therapeutics"
US00484M1062,STK,"Acorda Therapeutics"
US0050151028,STK,"Acrongenomics"
US00507V1098,STK,"Activision Blizzard"
US00507W1071,STK,"Actinium Pharmaceuticals"
US00508Y1029,STK,"Acuity Brands"
US0050941071,STK,"Actua"
US0062121043,FND,"Adams Diversified Equity Fund Inc"
US00653A1079,STK,"Adaptimmune Therapeutics"
US0067391062,STK,"Addus HomeCare"
US00687A1079,STK,"adidas ADR"
US00724F1012,STK,"Adobe"
US00737L1035,STK,"Adtalem Global Education"
US00738A1060,STK,"Adtran"
US00739L1017,STK,"Aduro Biotech"
US00751Y1064,STK,"Advance Auto Parts"
US00760J1088,STK,"Aehr Test Systems"
US0076243072,STK,"Advaxis"
US00762U2006,STK,"Advantest"
US00765G1094,STK,"Aeolus Pharmaceuticals"
US00766T1007,STK,"AECOM"
US00768Y4952,ETF,"AdvShs Pure Cnn"
US00770C1018,STK,"Advanced Emissions Solutions"
US00771V1089,STK,"Aerie Pharmaceuticals"
US00773U1088,STK,"Adverum Biotechnologies"
US0077861062,STK,"Aerohive Networks"
US0078001056,STK,"Aerojet Rocketdyne Holdings"
US0079031078,STK,"Advanced Micro Devices"
US0079731008,STK,"Advanced Energy Industries"
US0080731088,STK,"Aerovironment"
US00817Y1082,STK,"Aetna"
US0082521081,STK,"Affiliated Managers Group"
US00826T1088,STK,"Affymetrix"
US00846L1017,STK,"AgFeed Industries"
US00846U1016,STK,"Agilent Technologies"
US00847G7051,STK,"Agenus"
US00847L1008,STK,"Agile Therapeutics"
US00847X1046,STK,"Agios Pharmaceuticals"
US0084921008,STK,"Agree Realty"
US00850H1032,STK,"Agria Corporation (Spons. ADR)"
US00855F1021,STK,"AGRONIX INC."
US00855P2092,STK,"Agroton Public"
US00856J2024,STK,"Agritek Holdings"
US00901B1052,STK,"AIM ImmunoTech"
US00912X3026,STK,"Air Lease Registered (A)"
US0091581068,STK,"Air Products & Chemicals"
US00922R1059,STK,"Air Transport Services Group"
US0092791005,STK,"Airbus"
US0096031010,STK,"AiXin Life International"
US00971T1016,STK,"Akamai Technologies"
US0097281069,STK,"Akorn"
US00972D1054,STK,"Akebia Therapeutics"
US00972G1085,STK,"Akari Therapeutics"
US00972L1070,STK,"Akcea Therapeutics"
US00973E3009,STK,"Akers Biosciences"
US00973N1028,STK,"Akoustis Technologies"
US0116127020,STK,"Alanco Technologies Registered (A)"
US0116421050,STK,"Alarm.com Holdings"
US0116591092,STK,"Alaska Air Group"
US0126531013,STK,"Albemarle"
US01345P1066,STK,"Albireo Pharma"
US0138721065,STK,"Alcoa"
US0143391052,STK,"Alder BioPharmaceuticals"
US0144421072,STK,"Alector"
US0152711091,STK,"Alexandria Real Estate Equities"
US0153511094,STK,"Alexion Pharmaceuticals"
US0155656095,FND,"Alger International Focus B"
US0155658562,FND,"Alger International Focus A"
US01609W1027,STK,"Alibaba Group Holding"
US0162551016,STK,"Align Technology"
US0162591038,STK,"Alimera Sciences"
US01643A2078,STK,"Alkaline Water Company"
US0171751003,STK,"Alleghany"
US01741R1023,STK,"Allegheny Technologies"
US01748X1028,STK,"Allegiant Travel"
US0184901025,STK,"Allergan"
US0185811082,STK,"Alliance Data Systems"
US018772AS22,BND,"Pyxus International Unternehmensanleihe 9,875 % bis 07/21"
US01877R1086,STK,"Alliance Resource Partners"
US0188021085,STK,"Alliant Energy"
US0188051017,STK,"Allianz"
US0193441005,STK,"Allied Nevada Gold"
US01988P1084,STK,"Allscripts Healthcare Solutions"
US0200021014,STK,"Allstate"
US02005N1000,STK,"Ally Financial"
US02043Q1076,STK,"Alnylam Pharmaceuticals"
US02052T1097,STK,"Alon USA Partners"
US02072E1082,STK,"alpha-En"
US02076X1028,STK,"Alpha Natural Resources"
US02079K1079,STK,"Alphabet Registered (C)"
US02079K3059,STK,"Alphabet Registered (A)"
US02079KAA51,BND,"Alphabet Unternehmensanleihe 3,625 % bis 05/21"
US02081G2012,STK,"Alphatec Holdings"
US02083G1004,STK,"Alpine Immune Sciences"
US0213461017,STK,"Altaba"
US0213733035,STK,"Altair Nanotechnologies"
US0214411003,STK,"Altera"
US02155X1063,STK,"Alteriry Therapeutics"
US02156B1035,STK,"Alteryx Registered (A)"
US02156K1034,STK,"Altice USA Registered (A)"
US02208R1068,STK,"Altra Industrial Motion"
US02209S1033,STK,"Altria Group"
US02209SAL79,BND,"Altria Group Unternehmensanleihe 4,75 % bis 05/21"
US02209SBG75,BND,"Altria Group Unternehmensanleihe 6,20 % bis 02/59"
US0222761092,STK,"Aluminum of China (H)"
US02300U2050,STK,"Amarantus Bioscience Holdings"
US02301P1066,STK,"Amarillo Bioscience"
US0231112063,STK,"Amarin"
US0231351067,STK,"Amazon.com"
US02319V1035,STK,"Ambev"
US0234361089,STK,"AMEDISYS"
US0235861004,STK,"Amerco"
US0236081024,STK,"Ameren"
US02362F1049,STK,"Ameri Holdings"
US02364W1053,STK,"America Movil SAB de CV (L) (L)"
US02376R1023,STK,"American Airlines Group"
US02451V1017,STK,"American Battery Metals Corporation"
US0248351001,STK,"American Campus Communities"
US0248701072,STK,"American Cannabis Company"
US02503Y1038,STK,"American Capital"
US0255371017,STK,"American Electric Power"
US02553E1064,STK,"American Eagle Outfitters"
US0258161092,STK,"American Express"
US0258M0EG02,BND,"American Express Unternehmensanleihe 2,70 % bis 03/22"
US0259321042,STK,"American Financial Group"
US0268741560,WNT,"Amrn IntGp Wts21"
US0268747849,STK,"American International Group"
US0272631021,STK,"American Lithium Minerals"
US0274861097,STK,"American Metals Recovery and Recycling"
US02752P1003,STK,"American Midstream Partners"
US0275681049,STK,"AMER.MTG ACCEP SBI DL-,01"
US02874P1030,STK,"American Outdoor Brands"
US0290984071,STK,"American Premium Water"
US0298991011,STK,"American States Water"
US0301112076,STK,"American Superconductor"
US03027X1000,STK,"American Tower"
US0304201033,STK,"American Water Works"
US0305561047,STK,"Americana Distribution"
US03062Y1047,STK,"Americas Wind Energy"
US03072A3023,STK,"AMERIRESOURCE TE."
US03073E1055,STK,"AmerisourceBergen"
US03076C1062,STK,"Ameriprise Financial"
US0309751065,STK,"Amerigas Partners"
US0311001004,STK,"AMETEK"
US0311621009,STK,"Amgen"
US0316521006,STK,"Amkor Technology"
US0320951017,STK,"Amphenol Registered (A)"
US03209R1032,STK,"Amphastar Pharmaceuticals"
US0321086078,ETF,"Amplif ETF Trst Transformational Data Sharing ETF"
US03212B1035,STK,"Amplify Energy"
US03236M2008,STK,"Amyris"
US0324201013,STK,"Anacor Pharmaceuticals"
US0325111070,STK,"Anadarko Petroleum"
US0326541051,STK,"Analog Devices"
US03272L1089,STK,"Anaplan"
US03349M1053,STK,"Andeavor"
US03350F1066,STK,"Andeavor Logistics LP Common Units Repr Limited Partner Interests"
US03476L1026,STK,"AngioSoma"
US03486T2024,STK,"Anglo American Platinum"
US0351282068,STK,"AngloGold Ashanti"
US03528H1095,STK,"Anixa Biosciences"
US0357104092,STK,"Annaly Capital Management"
US03662Q1058,STK,"Ansys"
US0366421065,STK,"Antares Pharma"
US03673L1035,STK,"Antero Midstream Partners"
US03674U3005,STK,"Anthera Pharmaceuticals"
US03674X1063,STK,"Antero Resources Corporation"
US0367521038,STK,"Anthem"
US0373763087,STK,"MOSENERGO (Spons. ADR)"
US0374111054,STK,"Apache"
US03748R7540,STK,"Apartment Investment & Management Registered (A)"
US0376041051,STK,"Apollo Education Group (A)"
US03761U5020,STK,"Apollo Investment"
US03767D1081,STK,"Apollo Endosurgery"
US03768E1055,STK,"Apollo Global Management Registered (A)"
US03782L1017,STK,"Appian Registered (A)"
US0378331005,STK,"Apple"
US037833AK68,BND,"Apple Unternehmensanleihe 2,40 % bis 05/23"
US037833AL42,BND,"Apple Unternehmensanleihe 3,85 % bis 05/43"
US03783C1009,STK,"AppFolio Registered (A)"
US03784Y2000,STK,"Apple Hospitality REIT"
US03785R2040,STK,"Apple Rush"
US03815U2015,STK,"Applied DNA Sciences"
US03820J1007,STK,"Applied Genetic Technologies"
US0382221051,STK,"Applied Materials"
US03823U1025,STK,"Applied Optoelectronics"
US0383361039,STK,"Aptargroup"
US03834A1034,STK,"Approach Resources"
US03834T1025,STK,"AppSwarm"
US03835C1080,STK,"Apptio Registered (A)"
US03835L1089,STK,"Aptevo Therapeutics"
US03836W1036,STK,"Aqua America"
US03837C1062,STK,"Apyx Medical Corporation"
US03837J1016,STK,"Aqua Metals"
US03843E1047,STK,"Aquestive Therapeutics"
US0385054004,STK,"Aradigm"
US03879N1019,STK,"Arc Logistics Partners"
US03890D1081,STK,"Aravive"
US0389231087,STK,"Arbor Realty Trust"
US0390142042,STK,"Arcadia Biosciences"
US0393804077,STK,"Arch Coal (New) Registered (A)"
US03939W1099,STK,"Arch Therapeutics"
US0394831020,STK,"Archer Daniels Midland Company"
US03965L1008,STK,"Arconic"
US0396971071,STK,"Ardelyx"
US03990B1017,STK,"Ares Management Registered (A)"
US0400476075,STK,"Arena Pharmaceuticals"
US04010L1035,FND,"Ares Capital Corp"
US04016X1019,STK,"argenx"
US0402212023,STK,"Argos Therapeutics Registered Rg"
US04033A1007,STK,"Ariad Pharmaceuticals"
US0404131064,STK,"Arista Networks"
US0413562051,STK,"Arlington Asset Investment Registered (A)"
US0420681068,STK,"ARM Holdings"
US04216R1023,STK,"Armata Pharmaceuticals"
US0423153099,STK,"ARMOUR Residential REIT 8.25 % Cum Red Pref (A)"
US0423155078,STK,"ARMOUR Residential REIT"
US04247X1028,STK,"Armstrong World Industries"
US0426822039,STK,"Arotech"
US04269E1073,STK,"Arqule"
US04269X1054,STK,"Array Biopharma"
US0427351004,STK,"Arrow Electronics"
US04280A1007,STK,"Arrowhead Pharmaceuticals"
US04314Q1058,STK,"Artificial Life"
US0434361046,STK,"Asbury Automotive Group"
US04351G1013,STK,"Ascena Retail Group"
US04351P1012,STK,"Ascendis Pharma"
US0436355079,STK,"Ascent Solar Technologies"
US0441861046,STK,"Ashland Global Holdings"
US04517B1035,STK,"Asian Dragon Grp"
US04518A1043,STK,"Asiainfo-Linkg"
US04518D1081,STK,"Asia Glbl Hldgs"
US04545L1070,STK,"Assertio Therapeutics"
US04621X1081,STK,"Assurant"
US04624N1072,STK,"Asterias Biotherapeutics Registered (A)"
US04625J1051,STK,"Assure Holdings"
US046353AL27,BND,"AstraZeneca Unternehmensanleihe 3,375 % bis 11/25"
US0465131078,STK,"Atara Biotherapeutics"
US0491271039,STK,"Atlantic Wind & Solar"
US04914Y1029,STK,"Atlanticus Holdings"
US0492558053,STK,"Atlas Copco (B)"
US04929Q1022,STK,"Atlas Energy Group LLC"
US0495131049,STK,"Atmel"
US0495601058,STK,"Atmos Energy"
US04962H5063,STK,"Atossa Genetics"
US04963C2098,STK,"AtriCure"
US04965B1008,STK,"Atomera"
US0499041053,STK,"Atrion Corporation"
US0500951084,STK,"Atwood Oceanics"
US05070R1041,STK,"Audentes Therapeutics"
US0516422054,STK,"Aurora Gold"
US0520931017,STK,"Aurum"
US0525283042,STK,"Australia & New Zealand Banking Group"
US0527691069,STK,"Autodesk"
US05278C1071,STK,"Autohome (A) (A)"
US0528001094,STK,"Autoliv"
US0530151036,STK,"Automatic Data Processing"
US05329W1027,STK,"Autonation"
US0533321024,STK,"Autozone"
US05338G1067,STK,"Avalara"
US0534841012,STK,"AvalonBay Communities"
US05351W1036,STK,"Avangrid"
US05352A1007,STK,"Avantor"
US0535881090,STK,"Aveo Pharmaceuticals"
US05358E1064,FND,"Avenue Income Credit Strategies Fund"
US0536111091,STK,"Avery Dennison"
US05367G1004,STK,"Avianca Holdings"
US05368M1062,STK,"Avid Bioservices"
US0537346043,STK,"Avinger"
US0537741052,STK,"Avis Budget Group"
US05379B1070,STK,"Avista"
US0538071038,STK,"Avnet"
US0543031027,STK,"Avon Products"
US054303AZ59,BND,"Avon Products Inc Unternehmensanleihe 8,95 % bis 03/43"
US05462W1099,STK,"Axis Bank"
US05463V1008,STK,"AXIM Biotechnologies"
US05464C1018,STK,"Axon Enterprise"
US05464T1043,STK,"Axsome Therapeutics"
US05465C1009,STK,"Axos Financial"
US05465P1012,STK,"Axonics Modulation Technologies"
US0547547002,STK,"Aytu BioScience"
US0549371070,STK,"BB&T"
US05501U1060,STK,"Azul"
US05502L1052,STK,"AzurRx BioPharma"
US05508R1068,STK,"B&G Foods"
US05526DAZ87,BND,"B.A.T. Capital Unternehmensanleihe 3,222 % bis 08/24"
US05541T1016,STK,"BGC Partners Registered (A)"
US05545E2090,STK,"BHP Group"
US0556221044,STK,"BP"
US0556301077,STK,"BP Prudhoe Bay Royalty Trust Units of Benef.Int."
US05575C2061,STK,"BRK"
US05581M3051,STK,"BTCS"
US05605H1005,STK,"BWX Technologies"
US05606L1008,STK,"BYD Company (H) (H)"
US0565251081,STK,"Badger Meter"
US0567521085,STK,"Baidu (A) (Spons. ADR)"
US05684B1070,STK,"Bain Capital Specialty Finance"
US05722G1004,STK,"Baker Hughes a GE Company Registered (A)"
US0576652004,STK,"Balchem"
US0584981064,STK,"Ball"
US0588231052,STK,"Baltia Air Lines"
US0594603039,STK,"Banco Bradesco"
US0595781040,STK,"Banco do Brasil BB BRASIL"
US05964H1059,STK,"Banco Santander"
US05965X1090,STK,"Banco Santander Chile"
US05968L1026,STK,"Bancolombia"
US0605051046,STK,"Bank of America"
US06051GHB86,BND,"Merrill Lynch Unternehmensanleihe 3,05675 % bis 02/26"
US0625401098,STK,"Bank of Hawaii"
US0640581007,STK,"Bank of New York Mellon"
US064058AB61,STK,"BNY Mellon Dep-D"
US06417N1037,STK,"Bank OZK"
US0644512065,STK,"Bank Polska Kasa Opieki"
US06684B1052,STK,"Bantek"
US06684L1035,STK,"Baozun (A) (A)"
US0673831097,STK,"C R Bard"
US0675321014,STK,"Barfresh Food Group"
US0677741094,STK,"Barnes & Noble"
US0683231049,STK,"Barracuda Networks"
US07039P1049,STK,"Bat Group"
US07177M1036,STK,"Baxalta"
US0718131099,STK,"Baxter International"
US0727303028,STK,"Bayer"
US0733021010,STK,"B/E Aerospace"
US0736772056,STK,"Beacon Power"
US0758871091,STK,"Becton Dickinson"
US075887AW93,BND,"Becton Dickinson&Co 3,25 % bis 11/20"
US0758961009,STK,"Bed Bath & Beyond"
US075896AC47,BND,"Bed Bath & Beyond Unternehmensanleihe 5,165 % bis 08/44"
US07725L1026,STK,"BeiGene"
US0794811077,STK,"Bellicum Pharmaceuticals"
US08160H1014,STK,"Benchmark Electronics"
US0820533075,STK,"Benitec Biopharma"
US0844231029,STK,"WR Berkley"
US0846701086,STK,"Berkshire Hathaway Registered (A)"
US0846707026,STK,"Berkshire Hathaway Registered (B)"
US0865161014,STK,"Best Buy"
US08653C1062,STK,"BEST (A)"
US0885792061,STK,"Beximco Pharmaceuticals"
US0886061086,STK,"BHP Group"
US08862E1091,STK,"Beyond Meat"
US0893021032,STK,"Big Lots"
US0900401060,STK,"Bilibili (Z)"
US09056Q1067,STK,"Bio-Genex Laboratories"
US0905722072,STK,"Bio-Rad Laboratories (A)"
US09058V1035,STK,"Biocryst Pharmaceuticals"
US09060J1060,STK,"Biodelivery Sciences International"
US09061G1013,STK,"Biomarin Pharmaceutical"
US0906201050,STK,"BioNeutra International"
US09062W2044,STK,"Biolife Solutions"
US09062X1037,STK,"Biogen"
US09064V1052,STK,"Biophan Technologies"
US0906554086,STK,"BioRestorative Therapies"
US09065A1007,STK,"Biolargo"
US09065C1062,STK,"Bio-Matrix Scientific Group"
US0906721065,STK,"BioTelemetry"
US0906783016,STK,"Biostar Pharmaceuticals"
US09071M2052,STK,"Bioline RX"
US09073M1045,STK,"Bio-Techne"
US09073N2018,STK,"BioSig Technologies"
US0909112072,STK,"Biolase"
US0909661029,STK,"BioGold Fuels"
US0917271076,STK,"Bitauto Holdings"
US09180C1062,STK,"BJ's Restaurants"
US0921131092,STK,"Black Hills"
US09215C1053,STK,"Black Knight"
US09225M1018,STK,"Black Stone Minerals"
US09239B1098,STK,"BlackLine"
US09247X1019,STK,"BlackRock"
US09251J1051,FND,"Black Rock Emerging Markets"
US0925331086,STK,"BlackRock Capital Investment"
